Volume,Trade,Price,Priceop,Time,Depth
1,-1,92.72,92.77,1458.647904,300
100,-1,92.72,92.77,1458.648003,100
68,1,92.77,92.64,1458.667875,100
32,1,92.77,92.64,1458.667992,100
68,1,92.78,92.66,1458.772137,200
100,-1,92.65,92.72,1460.450129,200
16,1,92.72,92.65,1460.450435,200
100,-1,92.65,92.72,1468.44217,200
100,-1,92.65,92.72,1468.442554,200
100,-1,92.66,92.69,1473.360023,100
100,1,92.69,92.66,1473.49,100
100,1,92.69,92.65,1476.651532,200
100,1,92.71,92.65,1476.651561,100
100,1,92.72,92.66,1476.653998,100
100,1,92.72,92.66,1476.654228,100
100,1,92.72,92.67,1476.657971,100
100,1,92.74,92.67,1476.659287,100
100,1,92.74,92.68,1476.764486,100
300,-1,92.68,92.74,1477.745918,200
200,1,92.77,92.69,1479.07712,100
100,-1,92.73,92.81,1489.409914,800
1,-1,92.73,92.81,1489.409934,800
100,-1,92.77,92.82,1493.508412,100
100,-1,92.77,92.78,1494.453458,100
100,-1,92.76,92.78,1494.454115,200
100,-1,92.76,92.78,1494.465022,100
1,-1,92.76,92.78,1494.769557,100
100,-1,92.75,92.78,1495.100508,100
100,1,92.78,92.72,1496.571065,100
1,1,92.78,92.72,1497.571374,100
1,1,92.78,92.7,1522.96792,100
100,1,92.78,92.73,1524.324998,100
1,-1,92.73,92.78,1524.399152,200
100,1,92.78,92.73,1525.502158,100
1,1,92.78,92.73,1525.502241,100
100,-1,92.73,92.8,1544.648089,400
100,-1,92.7,92.8,1552.006767,600
200,1,92.8,92.7,1559.613632,100
10,-1,92.71,92.8,1560.174751,100
400,-1,92.67,92.78,1567.284858,200
100,-1,92.67,92.78,1567.287872,200
1,-1,92.67,92.78,1567.291503,200
5,-1,92.65,92.78,1577.444724,300
100,1,92.77,92.68,1589.604249,100
100,-1,92.68,92.77,1590.166644,2900
100,1,92.79,92.7,1596.130614,100
149,-1,92.7,92.79,1600.441083,200
100,-1,92.7,92.79,1600.441636,200
100,-1,92.7,92.79,1600.44166,200
100,-1,92.7,92.78,1600.441885,100
16,-1,92.69,92.78,1600.442015,400
100,-1,92.69,92.78,1600.442038,400
100,-1,92.69,92.78,1600.442062,400
100,-1,92.69,92.78,1600.442152,400
100,-1,92.69,92.78,1600.442175,400
100,-1,92.69,92.78,1600.442284,400
200,-1,92.69,92.76,1602.681773,400
100,1,92.76,92.69,1602.718289,200
100,-1,92.69,92.76,1602.718314,400
100,1,92.76,92.69,1602.718427,200
100,1,92.73,92.69,1602.71852,100
100,-1,92.69,92.73,1602.718545,400
100,-1,92.69,92.73,1602.718573,400
100,-1,92.69,92.73,1602.718616,400
100,-1,92.69,92.73,1602.718673,400
100,-1,92.69,92.73,1602.718919,400
100,-1,92.61,92.68,1602.87465,100
100,-1,92.61,92.68,1606.921301,100
100,-1,92.61,92.68,1606.923509,100
100,-1,92.61,92.68,1608.337486,100
83,-1,92.61,92.68,1608.337585,100
17,-1,92.61,92.68,1608.337605,100
33,-1,92.6,92.64,1608.35122,100
100,-1,92.6,92.64,1609.479681,100
67,-1,92.6,92.64,1609.479775,100
100,-1,92.6,92.64,1609.544454,100
100,-1,92.6,92.64,1620.442435,100
100,-1,92.6,92.64,1621.866256,100
100,-1,92.6,92.64,1624.266501,100
100,-1,92.6,92.63,1628.040088,100
100,-1,92.6,92.63,1628.040543,100
100,-1,92.6,92.62,1628.041436,100
100,-1,92.6,92.62,1628.055522,100
1,-1,92.6,92.62,1628.055953,100
100,1,92.62,92.6,1628.481682,100
49,-1,92.6,92.62,1628.765044,100
100,-1,92.6,92.61,1628.823367,100
100,-1,92.6,92.61,1628.949492,100
100,-1,92.6,92.61,1628.950401,100
100,-1,92.6,92.61,1629.828291,100
100,1,92.61,92.6,1629.828725,100
100,-1,92.6,92.63,1629.829252,100
200,1,92.63,92.6,1632.405821,100
200,1,92.63,92.6,1632.405845,100
100,1,92.63,92.6,1632.405907,100
300,1,92.64,92.61,1632.406179,100
100,1,92.64,92.61,1632.40632,100
300,1,92.64,92.61,1632.406342,100
49,1,92.64,92.6,1640.343142,200
100,-1,92.6,92.64,1644.420044,200
99,-1,92.6,92.64,1644.420135,100
100,-1,92.6,92.64,1644.420253,100
100,-1,92.6,92.64,1644.428218,100
6,-1,92.6,92.64,1644.432488,100
100,-1,92.6,92.64,1644.432507,100
64,-1,92.6,92.64,1644.433071,100
100,-1,92.6,92.64,1644.440362,100
200,-1,92.6,92.64,1644.453237,100
36,-1,92.6,92.63,1644.453421,100
300,-1,92.6,92.63,1644.454175,100
100,-1,92.6,92.63,1644.460939,100
100,1,92.63,92.6,1644.898586,100
100,-1,92.6,92.63,1645.645021,200
100,-1,92.6,92.63,1645.946672,100
100,-1,92.6,92.63,1647.223719,200
100,-1,92.6,92.63,1647.223832,200
100,-1,92.6,92.63,1650.782377,100
100,-1,92.6,92.63,1653.739202,100
2,-1,92.6,92.63,1653.739254,100
100,-1,92.6,92.63,1653.739463,100
100,1,92.64,92.6,1657.564449,200
100,-1,92.6,92.64,1657.564487,100
100,1,92.64,92.6,1657.567079,200
300,1,92.64,92.6,1667.261892,100
1100,1,92.64,92.6,1667.306138,100
800,1,92.64,92.6,1667.313339,100
100,1,92.66,92.6,1667.314276,100
600,1,92.66,92.61,1667.377677,100
400,1,92.66,92.61,1667.432291,100
100,1,92.66,92.61,1667.437932,100
600,1,92.67,92.61,1669.248073,100
500,-1,92.61,92.67,1681.626034,100
900,1,92.68,92.61,1694.326101,100
1000,1,92.65,92.61,1718.680323,100
100,1,92.65,92.61,1729.765773,100
100,-1,92.61,92.65,1729.765958,100
100,1,92.65,92.61,1729.766057,100
100,1,92.65,92.6,1746.231749,100
100,1,92.65,92.6,1747.173153,100
100,-1,92.6,92.63,1759.110816,200
100,1,92.63,92.6,1759.112646,100
100,1,92.63,92.6,1759.11275,100
100,-1,92.6,92.64,1759.113566,300
100,-1,92.6,92.64,1759.113712,300
100,1,92.64,92.6,1759.114328,100
100,-1,92.6,92.62,1759.116342,200
100,-1,92.6,92.62,1759.117209,200
100,-1,92.6,92.62,1759.117864,200
900,-1,92.6,92.62,1759.118187,200
500,-1,92.6,92.62,1759.118446,200
200,1,92.62,92.6,1759.120708,100
100,-1,92.6,92.62,1759.121033,100
100,-1,92.61,92.64,1759.198833,100
200,-1,92.61,92.64,1759.199131,100
100,-1,92.6,92.64,1759.256696,100
300,-1,92.6,92.64,1759.31878,100
300,-1,92.6,92.64,1759.31916,100
100,-1,92.6,92.64,1759.31928,100
100,1,92.63,92.6,1764.051323,100
100,1,92.65,92.6,1764.05153,200
100,1,92.65,92.6,1764.051601,200
100,1,92.65,92.6,1764.05166,200
100,-1,92.6,92.65,1765.080078,200
100,1,92.65,92.6,1765.36352,100
100,1,92.65,92.6,1766.093193,100
300,1,92.67,92.6,1766.094879,200
100,1,92.65,92.62,1766.599412,100
200,-1,92.61,92.67,1769.105249,300
100,-1,92.61,92.67,1769.106937,300
100,-1,92.66,92.69,1781.262696,100
100,1,92.69,92.68,1781.263624,100
100,1,92.68,92.67,1781.336344,100
100,1,92.68,92.67,1781.336392,100
200,-1,92.66,92.68,1782.070409,100
100,1,92.67,92.61,1794.515469,100
100,-1,92.62,92.67,1801.251354,200
2,-1,92.6,92.67,1801.861586,200
100,-1,92.6,92.67,1801.861727,200
100,-1,92.6,92.65,1802.20895,100
100,-1,92.6,92.65,1802.209037,100
200,-1,92.6,92.65,1802.209089,100
100,-1,92.6,92.65,1802.2092,100
100,-1,92.6,92.65,1802.209222,100
100,-1,92.6,92.64,1803.997962,100
100,-1,92.6,92.64,1803.998435,100
100,-1,92.6,92.64,1803.998585,100
100,-1,92.6,92.64,1803.998685,100
100,-1,92.6,92.64,1803.998706,100
100,-1,92.6,92.64,1803.998804,100
100,-1,92.6,92.64,1803.998824,100
600,-1,92.6,92.64,1804.000246,100
100,-1,92.6,92.63,1804.003587,100
100,-1,92.6,92.63,1804.00448,100
50,-1,92.6,92.63,1804.006542,100
50,-1,92.6,92.63,1811.566006,100
100,1,92.63,92.6,1819.865039,100
100,1,92.63,92.6,1819.8651,100
100,1,92.63,92.6,1819.894862,100
100,1,92.63,92.6,1822.786845,100
100,1,92.64,92.61,1822.786976,200
100,1,92.64,92.61,1822.934686,200
100,1,92.65,92.61,1822.935077,200
100,1,92.65,92.62,1826.598887,100
100,1,92.66,92.62,1826.599003,100
100,1,92.66,92.62,1826.599024,100
100,1,92.67,92.64,1826.617128,100
100,1,92.68,92.64,1826.618268,200
100,1,92.68,92.64,1826.618611,200
100,1,92.69,92.66,1830.081958,100
100,1,92.68,92.67,1840.785607,100
200,1,92.69,92.67,1840.785748,100
100,1,92.69,92.67,1840.786812,100
100,-1,92.66,92.68,1841.162083,100
100,-1,92.66,92.68,1841.162181,100
100,-1,92.63,92.69,1851.442396,100
100,1,92.66,92.61,1860.374158,100
100,-1,92.62,92.66,1861.891667,100
100,-1,92.62,92.66,1861.891793,100
100,-1,92.62,92.66,1861.900105,100
100,-1,92.62,92.66,1861.900135,100
100,-1,92.61,92.65,1861.94606,300
100,-1,92.6,92.65,1861.949122,200
100,-1,92.6,92.65,1861.951928,200
100,-1,92.6,92.65,1862.46188,200
600,1,92.65,92.6,1862.572258,200
100,-1,92.6,92.65,1863.145321,200
1,-1,92.6,92.65,1863.147884,200
300,1,92.64,92.6,1865.084668,200
387,-1,92.6,92.61,1873.862833,200
100,-1,92.6,92.61,1873.863238,100
300,-1,92.6,92.61,1873.86329,100
100,-1,92.6,92.61,1873.863389,100
100,-1,92.6,92.61,1873.988742,100
200,-1,92.6,92.61,1875.548866,100
13,-1,92.6,92.61,1876.447947,100
100,-1,92.6,92.61,1876.44837,100
100,-1,92.6,92.61,1876.448484,100
100,-1,92.6,92.61,1876.563302,100
87,-1,92.6,92.61,1876.563883,100
100,-1,92.6,92.61,1876.563995,100
200,-1,92.6,92.61,1877.023562,100
100,-1,92.6,92.61,1877.025927,100
200,-1,92.6,92.61,1877.026044,100
100,-1,92.6,92.61,1877.026063,100
3,-1,92.6,92.61,1877.210585,100
100,-1,92.6,92.61,1877.210864,100
100,-1,92.6,92.61,1877.213015,100
100,-1,92.6,92.61,1877.316411,100
100,1,92.61,92.6,1877.759274,200
100,1,92.61,92.6,1877.759776,200
100,1,92.61,92.6,1877.759858,200
100,1,92.61,92.6,1877.760483,200
100,-1,92.6,92.61,1877.950681,100
100,-1,92.6,92.61,1878.265712,100
100,-1,92.6,92.61,1882.975413,100
100,-1,92.6,92.61,1882.979145,100
100,-1,92.6,92.61,1883.141658,100
100,1,92.61,92.6,1885.57516,200
95,1,92.61,92.6,1889.152619,200
400,1,92.61,92.6,1891.602826,100
300,1,92.61,92.6,1891.602976,100
100,1,92.61,92.6,1891.603463,100
200,1,92.61,92.6,1892.152158,100
200,-1,92.6,92.61,1894.738492,100
300,-1,92.6,92.61,1894.738556,100
700,-1,92.6,92.61,1894.739015,100
99,-1,92.6,92.61,1894.740377,100
201,-1,92.6,92.61,1894.743412,100
200,-1,92.6,92.61,1894.746408,100
87,-1,92.6,92.61,1894.772073,100
300,-1,92.6,92.61,1894.892773,100
13,-1,92.6,92.61,1895.398128,100
300,-1,92.6,92.61,1898.389425,100
137,-1,92.6,92.61,1898.391627,100
100,-1,92.6,92.61,1898.392017,100
100,-1,92.6,92.61,1898.395615,100
100,-1,92.6,92.61,1898.547221,100
200,-1,92.6,92.61,1898.5485,100
100,-1,92.6,92.61,1898.65335,100
600,-1,92.6,92.61,1898.715096,100
300,-1,92.6,92.61,1898.715975,100
100,-1,92.6,92.61,1898.717577,100
90,-1,92.6,92.61,1898.738611,100
100,-1,92.6,92.61,1898.743323,100
16,-1,92.6,92.61,1898.74451,100
294,-1,92.6,92.61,1898.745328,100
9,-1,92.6,92.61,1898.746256,100
100,-1,92.6,92.61,1898.746422,100
100,-1,92.6,92.61,1898.748149,100
89,-1,92.6,92.61,1898.7489,100
100,-1,92.6,92.61,1898.959694,100
100,-1,92.6,92.61,1898.960552,100
100,-1,92.6,92.61,1899.080246,100
100,1,92.61,92.6,1899.511887,200
100,1,92.61,92.6,1899.511911,200
300,1,92.61,92.6,1899.512385,100
100,1,92.62,92.6,1899.512506,100
200,1,92.63,92.61,1899.514009,100
200,1,92.62,92.6,1903.109995,100
100,1,92.63,92.6,1906.237706,200
500,1,92.65,92.61,1906.943755,200
100,-1,92.62,92.66,1906.944726,100
100,1,92.69,92.63,1906.948528,100
200,-1,92.64,92.69,1907.077648,100
100,-1,92.64,92.67,1910.672573,100
100,-1,92.64,92.66,1910.673466,100
100,-1,92.6,92.66,1910.674479,100
100,-1,92.61,92.64,1910.701669,100
100,-1,92.6,92.64,1910.82287,100
100,-1,92.6,92.64,1910.82301,100
100,-1,92.6,92.64,1910.823145,100
100,-1,92.6,92.64,1910.825801,100
100,-1,92.6,92.63,1910.861869,100
1100,-1,92.6,92.63,1910.874386,100
100,-1,92.6,92.63,1910.875359,100
200,-1,92.6,92.63,1910.878547,100
100,-1,92.6,92.61,1911.012908,100
200,-1,92.6,92.61,1911.031141,100
400,-1,92.6,92.61,1911.065046,100
100,-1,92.6,92.61,1911.166108,100
100,-1,92.6,92.61,1911.166892,100
100,-1,92.6,92.61,1911.168709,100
100,-1,92.59,92.61,1911.183429,100
300,-1,92.59,92.61,1911.183676,100
100,-1,92.59,92.6,1912.225184,100
100,-1,92.59,92.6,1912.225513,100
100,1,92.59,92.57,1912.226214,100
100,-1,92.55,92.59,1912.226709,100
100,-1,92.52,92.58,1913.059012,400
100,-1,92.5,92.57,1916.591972,100
453,-1,92.5,92.57,1916.604568,100
100,-1,92.45,92.56,1916.698424,100
100,-1,92.45,92.56,1916.698604,100
100,-1,92.45,92.54,1916.772264,100
100,1,92.54,92.43,1916.973443,200
100,-1,92.42,92.53,1919.853147,300
100,1,92.53,92.48,1927.688803,100
100,1,92.53,92.48,1927.689522,100
100,1,92.53,92.48,1927.693297,100
100,1,92.53,92.48,1927.69342,100
100,-1,92.52,92.57,1927.839711,200
100,-1,92.53,92.57,1928.08827,200
100,-1,92.54,92.57,1928.099265,300
100,-1,92.54,92.57,1928.1097,300
100,-1,92.54,92.57,1928.121718,300
102,-1,92.54,92.57,1928.133559,300
100,1,92.57,92.54,1928.234783,100
100,1,92.57,92.54,1928.234841,100
100,1,92.58,92.54,1928.235005,100
100,-1,92.55,92.58,1928.454651,200
200,1,92.58,92.55,1928.843284,100
100,-1,92.55,92.58,1929.114316,200
100,-1,92.55,92.58,1930.216799,200
100,-1,92.55,92.58,1933.151467,200
100,-1,92.55,92.57,1936.988992,200
86,-1,92.55,92.56,1936.990188,200
100,-1,92.55,92.56,1936.990268,100
100,-1,92.54,92.56,1936.993823,100
100,-1,92.54,92.56,1936.994138,100
100,-1,92.54,92.56,1936.99509,100
100,-1,92.54,92.55,1936.995789,100
100,1,92.55,92.54,1936.995834,100
200,1,92.55,92.5,1937.007261,200
800,1,92.56,92.5,1941.795633,100
400,1,92.56,92.5,1941.795691,100
400,1,92.56,92.5,1941.795717,100
400,1,92.56,92.5,1941.795776,100
600,1,92.56,92.5,1941.795796,100
100,1,92.56,92.5,1941.795872,100
200,1,92.56,92.51,1941.796058,100
200,1,92.57,92.51,1941.79616,100
100,1,92.57,92.54,1941.994987,100
100,1,92.56,92.49,1944.773516,100
100,1,92.56,92.5,1950.032554,100
400,1,92.58,92.54,1959.965816,100
1400,1,92.58,92.54,1959.965844,100
100,1,92.58,92.54,1959.966094,100
100,1,92.59,92.54,1959.966989,100
100,1,92.59,92.55,1959.967647,100
100,-1,92.56,92.59,1962.033209,200
2,-1,92.56,92.59,1971.612424,100
100,-1,92.56,92.59,1971.613978,100
200,-1,92.56,92.59,1971.614002,100
100,-1,92.56,92.59,1971.614302,100
100,1,92.59,92.56,1971.614326,100
100,-1,92.56,92.59,1971.614762,100
100,-1,92.56,92.59,1971.616512,100
400,-1,92.56,92.59,1971.617197,100
100,-1,92.56,92.59,1971.61726,100
100,1,92.57,92.55,1971.619203,100
100,1,92.57,92.55,1971.619389,100
98,-1,92.55,92.58,1971.619415,100
100,-1,92.56,92.58,1971.619561,100
100,1,92.58,92.55,1971.630515,200
87,1,92.58,92.55,1971.630595,200
13,-1,92.55,92.58,1973.402713,100
2,1,92.58,92.52,1974.978143,300
85,1,92.59,92.55,1975.492437,100
100,1,92.59,92.55,1975.492529,100
100,1,92.6,92.56,1975.493102,100
200,1,92.6,92.56,1975.493199,100
200,-1,92.57,92.6,1977.24604,200
200,1,92.6,92.57,1985.842675,100
1,1,92.6,92.55,1988.589189,200
15,-1,92.55,92.59,1988.897932,200
100,-1,92.54,92.59,1988.898028,100
100,1,92.56,92.5,1996.753583,100
300,1,92.57,92.52,1998.783774,300
600,1,92.55,92.52,2005.936546,100
100,1,92.54,92.48,2007.213327,100
100,1,92.54,92.47,2008.983838,200
100,-1,92.48,92.54,2010.61428,100
99,1,92.53,92.48,2019.187156,200
100,-1,92.48,92.53,2025.956094,100
100,-1,92.48,92.52,2026.479978,100
200,-1,92.47,92.52,2026.480023,100
100,-1,92.47,92.52,2026.480141,100
50,-1,92.47,92.52,2026.480464,100
50,-1,92.47,92.5,2026.480924,100
200,1,92.5,92.43,2026.481664,200
100,1,92.5,92.43,2026.481769,200
100,1,92.49,92.43,2026.482009,100
100,1,92.49,92.43,2029.383118,200
100,1,92.51,92.45,2030.538681,100
7,1,92.51,92.47,2030.653313,100
100,1,92.53,92.47,2036.094267,200
100,-1,92.47,92.53,2037.766682,100
100,1,92.51,92.45,2039.584097,200
100,1,92.49,92.45,2039.812808,100
64,-1,92.47,92.52,2040.701426,100
100,-1,92.47,92.52,2040.880197,100
36,1,92.49,92.45,2042.762107,200
100,-1,92.45,92.49,2044.356695,100
100,1,92.48,92.43,2049.153267,100
300,1,92.49,92.43,2049.15346,100
100,1,92.49,92.43,2049.153557,100
100,1,92.49,92.43,2049.153585,100
100,1,92.49,92.43,2049.153638,100
8,1,92.49,92.43,2049.153719,100
100,1,92.49,92.43,2049.153841,100
64,1,92.49,92.43,2049.15402,100
100,1,92.49,92.46,2049.157216,100
100,1,92.51,92.46,2049.157323,300
100,1,92.51,92.46,2049.215013,100
36,1,92.51,92.46,2049.215197,100
100,1,92.53,92.47,2050.084312,100
100,-1,92.47,92.53,2053.23621,200
100,1,92.51,92.46,2060.284078,200
100,1,92.51,92.5,2060.285238,200
100,-1,92.51,92.53,2060.97161,100
300,-1,92.51,92.53,2061.010574,100
100,1,92.52,92.47,2061.014659,100
100,1,92.49,92.44,2071.613575,100
100,1,92.49,92.44,2071.984961,200
100,1,92.49,92.47,2075.917344,100
100,1,92.49,92.47,2075.917375,100
100,1,92.5,92.47,2075.918203,100
200,1,92.47,92.46,2076.035996,100
64,-1,92.46,92.49,2076.036091,400
100,1,92.47,92.46,2076.036178,100
200,1,92.47,92.46,2076.036775,100
100,-1,92.46,92.47,2076.037416,300
100,-1,92.46,92.47,2076.057441,200
200,-1,92.46,92.48,2077.272425,200
100,1,92.49,92.46,2077.552472,100
100,1,92.49,92.46,2082.79328,300
100,1,92.49,92.46,2083.68398,300
100,1,92.49,92.47,2085.168417,200
100,1,92.49,92.47,2086.849742,100
100,1,92.49,92.47,2089.095061,100
100,-1,92.47,92.49,2089.165436,100
100,1,92.49,92.47,2090.677695,300
100,1,92.49,92.47,2090.742805,300
100,1,92.47,92.46,2091.24654,100
100,-1,92.43,92.47,2092.838676,100
100,1,92.46,92.43,2092.838785,100
100,1,92.46,92.43,2092.839131,200
100,1,92.46,92.43,2097.50946,300
100,1,92.45,92.43,2098.348009,100
100,1,92.46,92.43,2099.711973,300
200,1,92.46,92.43,2100.471941,400
100,1,92.46,92.43,2101.706039,300
5,1,92.46,92.43,2101.706252,300
100,1,92.46,92.43,2101.706314,300
100,1,92.46,92.43,2101.706495,300
100,1,92.46,92.44,2101.706593,200
100,1,92.46,92.44,2101.706695,200
50,1,92.47,92.44,2101.709738,200
200,1,92.47,92.44,2101.709839,200
17,1,92.48,92.45,2101.710325,200
50,1,92.48,92.45,2101.732814,200
100,1,92.48,92.45,2101.809619,200
1,-1,92.45,92.48,2101.849815,100
49,1,92.48,92.45,2102.868612,200
1,1,92.48,92.45,2102.868869,100
100,1,92.49,92.45,2102.869013,100
120,1,92.52,92.46,2103.684777,100
49,1,92.53,92.48,2107.941123,100
2,1,92.53,92.49,2107.941244,100
49,1,92.54,92.49,2107.941502,100
100,1,92.54,92.49,2107.941724,100
100,1,92.54,92.51,2107.967081,100
100,-1,92.51,92.54,2108.001348,200
100,1,92.52,92.51,2109.924164,100
100,1,92.52,92.51,2109.924251,100
100,-1,92.54,92.58,2111.850927,100
100,1,92.58,92.54,2116.360022,100
100,-1,92.55,92.61,2116.482583,100
100,-1,92.55,92.61,2116.497646,100
100,-1,92.55,92.6,2116.508682,100
100,1,92.6,92.55,2117.583741,100
200,-1,92.56,92.61,2125.850748,200
100,-1,92.56,92.61,2125.86219,200
100,-1,92.56,92.61,2125.873996,200
100,-1,92.56,92.61,2125.890077,200
100,-1,92.56,92.61,2125.896521,200
100,-1,92.56,92.61,2128.892891,300
300,1,92.61,92.56,2128.985857,200
100,-1,92.56,92.61,2134.323857,200
100,-1,92.56,92.6,2134.324544,200
100,-1,92.56,92.6,2134.32465,200
100,-1,92.56,92.6,2134.324678,200
100,-1,92.56,92.6,2134.3247,200
100,-1,92.54,92.58,2134.32654,200
600,1,92.57,92.54,2134.333896,100
200,1,92.57,92.54,2134.336702,100
1,-1,92.56,92.57,2134.344007,100
100,-1,92.56,92.58,2134.344166,100
100,-1,92.56,92.58,2134.344371,100
100,-1,92.55,92.61,2141.511435,100
100,1,92.6,92.53,2144.99612,200
100,1,92.6,92.54,2146.083454,100
100,1,92.62,92.56,2147.996587,200
100,1,92.62,92.56,2149.99617,200
100,1,92.62,92.56,2149.996215,200
100,1,92.62,92.57,2149.998046,100
100,1,92.63,92.57,2149.998148,200
100,1,92.63,92.57,2149.998237,200
100,1,92.63,92.57,2149.998617,100
100,-1,92.59,92.64,2159.692017,300
100,-1,92.59,92.64,2159.695183,300
100,-1,92.59,92.64,2159.695283,300
1,-1,92.59,92.64,2159.695284,300
200,-1,92.59,92.64,2159.695309,300
100,-1,92.59,92.64,2159.69539,200
100,-1,92.59,92.64,2159.695484,100
300,-1,92.58,92.62,2159.707287,100
100,-1,92.57,92.62,2159.707785,100
100,-1,92.54,92.61,2160.742263,100
100,1,92.6,92.56,2174.94465,200
100,-1,92.56,92.59,2181.899742,100
100,1,92.59,92.54,2186.628678,200
100,1,92.59,92.56,2202.924793,100
5,-1,92.56,92.59,2203.220274,100
100,1,92.6,92.56,2207.319226,200
100,1,92.6,92.57,2207.319268,200
100,1,92.6,92.57,2207.319368,200
100,1,92.6,92.57,2211.708222,300
100,1,92.6,92.57,2211.708501,100
100,1,92.6,92.58,2211.708699,100
100,1,92.61,92.58,2211.708788,300
300,1,92.61,92.59,2211.710601,300
100,1,92.61,92.59,2211.714999,300
2,1,92.6,92.57,2211.952062,100
100,1,92.6,92.58,2211.953383,100
101,1,92.61,92.58,2211.953452,200
100,-1,92.57,92.61,2212.929838,100
50,1,92.61,92.57,2214.258271,200
49,1,92.61,92.57,2216.937964,200
100,1,92.61,92.59,2223.069244,100
100,1,92.61,92.59,2223.072161,100
100,1,92.61,92.59,2226.055078,100
100,1,92.61,92.6,2226.055233,100
100,1,92.61,92.6,2226.055324,100
100,1,92.61,92.6,2226.055351,100
100,1,92.62,92.6,2226.105816,400
99,1,92.62,92.6,2226.105905,300
100,1,92.62,92.6,2226.105937,100
100,1,92.62,92.6,2226.105965,100
100,1,92.62,92.6,2226.105986,100
1,1,92.63,92.6,2226.107706,100
100,1,92.63,92.6,2226.107738,100
100,1,92.63,92.61,2226.108213,100
100,1,92.63,92.61,2227.871955,100
100,-1,92.61,92.64,2237.448989,100
100,-1,92.61,92.64,2237.449022,100
100,-1,92.61,92.64,2237.449112,100
100,-1,92.61,92.64,2237.449147,100
100,-1,92.61,92.64,2237.449166,100
100,-1,92.61,92.64,2237.449214,100
100,-1,92.61,92.64,2237.449242,100
200,-1,92.61,92.64,2237.449312,100
100,-1,92.61,92.64,2237.449339,100
100,1,92.63,92.61,2237.449468,100
2,-1,92.61,92.63,2237.449604,100
5,-1,92.6,92.62,2237.449706,200
95,-1,92.61,92.62,2237.450785,100
5,1,92.62,92.61,2237.451311,100
